Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,MACD,MACD_Signal,RSI,BB_High,BB_Low,Volatility_30,Volume_SMA_20,Volume_Ratio
2020-08-10 00:00:00-04:00,202.79796736717944,202.99917176588565,197.70095982425147,199.5213165283203,36716500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,198.47701588010221,198.9464684665569,194.62550768489723,194.85545349121094,36446500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,196.68539329251882,201.46624586718303,196.16803348282602,200.42193603515625,28013100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,200.66145750408137,202.49140457345376,199.4255188495774,199.9524688720703,22588900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,200.00992684021358,200.8051395719377,198.81231994651307,200.14405822753906,17958900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,200.81474113004822,202.33809367629547,200.16323534106616,201.4662322998047,20184800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,201.70576542532348,203.45906387306434,200.44110000254938,202.6255340576172,21336200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,203.11532137379675,203.7011668832375,200.96401670782853,201.3961944580078,27627600,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,201.24253011907706,206.48632892012674,200.63748712036835,206.0829620361328,26981500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,205.39146580023433,207.68682480379076,204.42146555887464,204.58473205566406,36249300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,206.2846433660355,206.98574705184538,204.0180951120791,205.22821044921875,25460100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,204.66158367149941,208.03258795996646,204.66158367149941,207.89813232421875,23043700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,209.2522742741493,213.29555620414402,208.75286141291292,212.3927764892578,39600800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,214.06393399133884,221.9968467452624,210.71212678794765,217.60781860351562,57602200,0.0,0.0,0.0,0.0,0.0,0.0,82.77134531638175,0.0,0.0,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,219.14446197448822,221.5070567026336,217.60782798340068,219.84556579589844,26292900,0.0,0.0,0.0,0.0,0.0,0.0,84.37580521489512,0.0,0.0,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,218.01114135851057,219.64382098402714,215.42765896860678,216.59934997558594,28774200,0.0,0.0,0.0,0.0,0.0,0.0,73.65923622445199,0.0,0.0,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,216.58017622854484,218.44335782083934,215.5429406620747,218.27049255371094,25725500,0.0,0.0,0.0,0.0,0.0,0.0,75.39198356096372,0.0,0.0,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,218.94277951435643,223.63914330108395,218.34733514222197,222.47705078125,34080800,0.0,0.0,0.0,0.0,0.0,0.0,79.11605134213661,0.0,0.0,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,220.19129093318827,220.22970055127237,206.44794563306343,208.69528198242188,58400300,0.0,0.0,0.0,0.0,0.0,0.0,51.576553166984766,0.0,0.0,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,206.58241482472206,209.71331914098414,197.064830308917,205.7660675048828,59664100,0.0,0.0,207.2915817260742,0.0,0.0,0.0,47.77044114881088,222.80395108748007,191.77921236466835,0.0,32637395.0,1.8280901401597769
2020-09-08 00:00:00-04:00,198.3229020897147,201.7131180814014,194.193172868314,194.6349639892578,52924300,0.0,0.0,207.0472640991211,0.0,0.0,0.0,36.69016373865887,223.18285919356424,190.91166900467795,0.0,33447785.0,1.5822961072011197
2020-09-09 00:00:00-04:00,199.37936369275369,206.33266139810954,198.5149935221353,202.92323303222656,45679000,0.0,0.0,207.45065307617188,0.0,0.0,0.0,46.61880801257918,222.72743335386474,192.173872798479,0.0,33909410.0,1.3470892003134234
2020-09-10 00:00:00-04:00,204.94967867940164,206.2366278547582,196.02755499906874,197.23765563964844,35461500,0.0,0.0,207.29143905639648,0.0,0.0,0.0,41.77855969005215,222.92023011379075,191.66264799900222,0.0,34281830.0,1.0344109401394266
2020-09-11 00:00:00-04:00,198.99523155246928,200.368613619327,193.27124556249714,195.9507598876953,33620100,0.0,0.0,207.09135360717772,0.0,0.0,0.0,40.74732142764404,223.18635523177932,190.99635198257613,0.0,34833390.0,0.9651687647972247
2020-09-14 00:00:00-04:00,196.1524244365995,200.91600807805682,195.95073365631603,197.27609252929688,30375800,0.0,0.0,206.9479553222656,0.0,0.0,0.0,42.32620566707254,223.3364181058969,190.55949253863432,0.0,35454235.0,0.8567608354827004
2020-09-15 00:00:00-04:00,200.1669500633488,201.473097154079,198.73594604375117,200.5126953125,21823900,0.0,0.0,206.9002784729004,0.0,-1.0918142663765877,0.0,46.1032661695115,223.35765605568278,190.442900890118,0.0,35536190.0,0.6141316781568311
2020-09-16 00:00:00-04:00,202.2798040655635,202.30861494458284,196.5366059261538,196.9303741455078,26328100,0.0,0.0,206.61552047729492,0.0,-1.4966177593960595,0.0,42.76498052334074,223.54909774065828,189.68194321393156,0.0,35785785.0,0.7357139154555363
2020-09-17 00:00:00-04:00,192.12832735557808,196.2388446962725,192.04189473571662,194.8750762939453,34011300,0.0,0.0,206.2894645690918,0.0,-1.9606714043719364,0.0,40.93364809706649,223.85192801299817,188.7270011251854,0.0,36104970.0,0.9420115845547026
2020-09-18 00:00:00-04:00,194.7694511786119,195.58578376166412,188.47881764601027,192.4548797607422,55225300,0.0,0.0,205.60806045532226,0.0,-2.4949664746869473,0.0,38.82524492743354,224.17829186632412,187.0378290443204,0.0,37517160.0,1.4720010789729288
