Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,MACD,MACD_Signal,RSI,BB_High,BB_Low,Volatility_30,Volume_SMA_20,Volume_Ratio
2020-08-10 00:00:00-04:00,109.65231698977226,110.79656040754556,107.12038216987283,109.77648162841797,212403600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,109.03882559792697,109.53790628694743,106.25125778841227,106.51175689697266,187902400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,111.43443386689364,113.00472456165949,110.94508601296111,111.99925231933594,210082000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,111.82395110215055,111.98949901322317,110.08567574687753,111.89942169189453,165565200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,113.02418165118854,113.04852867975069,110.97915755635789,111.60726928710938,119561600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,111.35895378278491,112.96332424198891,111.0229840865938,112.53727722167969,105633600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,112.94626924012053,114.09537909958976,112.58352304816549,112.678466796875,145538000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,112.71987050380967,115.29319632845385,112.70282683961905,115.17877197265625,126907200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,116.14040455462136,121.5986783126057,116.12823475555052,121.11420440673828,338054800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,125.32841718543504,125.41363550271217,120.69303108379322,122.5627670288086,345937600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,121.43314715380612,121.90301439370454,119.83120611678233,121.55730438232422,211495600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,122.87680969820971,123.66803974764966,121.80803692672502,123.21034240722656,163022400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,123.81411631076067,124.1476490247268,120.5907617170358,121.73744201660156,155552400,0.0,0.0,0.0,0.0,0.0,0.0,75.45693179732146,0.0,0.0,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,122.71368676389433,123.13243033326741,121.31625519816197,121.54023742675781,187630000,0.0,0.0,0.0,0.0,0.0,0.0,74.4602952132429,0.0,0.0,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,124.24022301547215,127.57069275307994,122.70158234265703,125.66199493408203,225702700,0.0,4.0,0.0,0.0,0.0,0.0,80.31311123482516,0.0,0.0,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,129.28456388151181,131.27116847594937,127.11294564543486,130.66738891601562,151948100,0.0,0.0,0.0,0.0,0.0,0.0,84.85276616547566,0.0,0.0,0.0,0.0,0.0
