Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,MACD,MACD_Signal,RSI,BB_High,BB_Low,Volatility_30,Volume_SMA_20,Volume_Ratio
2020-08-10 00:00:00-04:00,74.095613161791,74.90823671298641,73.43407626762087,74.39482116699219,20546000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,74.25467015735923,75.07177596247018,73.46888590721392,73.58568572998047,31098000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,73.91272039495657,75.13290341351752,73.8073495360528,74.9127197265625,22512000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,74.96094314645231,76.390374090684,74.96094314645231,75.38042449951172,22388000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,75.22932555149542,75.53648914543754,74.5031811686805,74.78300476074219,21942000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,75.34662281797921,75.7347977413456,74.80139267251226,75.36003875732422,19990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,75.85109566745963,77.40428070349351,75.6299260619623,77.32525634765625,28378000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,77.16173656652191,77.9753613710623,76.54096305393512,76.77008819580078,30472000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,76.53946273744957,78.53748204410786,76.26560770655841,78.3426513671875,26382000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,78.12147749467412,79.11949748990821,77.64981128979412,78.3088607788086,34838000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
